account_id,customer_id,branch_id,account_type,balance,account_status
620,39643,5,Savings,416209.6,ACTIVE
621,28478,1,Current,458711.83,ACTIVE
622,23727,2,Savings,302546.97,INACTIVE
623,15703,2,Current,112860.2,INACTIVE
624,9469,5,Current,76422.61,ACTIVE
625,37058,4,Savings,120551.2,INACTIVE
626,1788,1,Savings,374904.99,ACTIVE
627,43536,2,Current,171817.73,ACTIVE
628,16396,5,Current,194892.52,ACTIVE
629,13617,4,Savings,145176.81,INACTIVE
630,40537,2,Current,354141.42,INACTIVE
631,43975,2,Current,130896.35,ACTIVE
632,6187,3,Current,215933.27,INACTIVE
633,25507,3,Current,253371.99,ACTIVE
634,41190,4,Current,143014.63,INACTIVE
635,13291,4,Current,14014.69,INACTIVE
636,41082,4,Current,116872.79,INACTIVE
637,28547,5,Current,103795.53,ACTIVE
638,17084,5,Savings,57195.77,ACTIVE
639,38704,3,Savings,431115.84,ACTIVE
640,42080,5,Savings,116951.94,ACTIVE
641,49432,4,Savings,381457.65,INACTIVE
642,1727,1,Current,225446.84,ACTIVE
643,33964,3,Savings,147554.12,INACTIVE
644,1579,2,Current,167906.84,INACTIVE
645,3459,1,Savings,419123.07,ACTIVE
646,5110,3,Current,59876.76,INACTIVE
647,48731,2,Savings,203268.36,INACTIVE
648,20129,3,Savings,447920.29,INACTIVE
649,36856,2,Current,320736.44,ACTIVE
650,30891,1,Savings,42209.56,INACTIVE
651,46254,2,Savings,476054.65,INACTIVE
652,1928,3,Current,366033.04,ACTIVE
653,42608,3,Current,280870.44,ACTIVE
654,42256,1,Current,276978.16,INACTIVE
655,4325,5,Current,203246.84,INACTIVE
656,42635,4,Savings,122709.39,ACTIVE
657,42175,5,Current,407749.31,ACTIVE
658,49466,2,Savings,250506.14,ACTIVE
659,33725,3,Savings,389053.45,ACTIVE
660,37515,3,Current,426995.74,ACTIVE
661,49883,2,Current,387140.8,ACTIVE
662,35199,2,Current,207699.05,ACTIVE
663,38789,2,Savings,210545.58,ACTIVE
664,48015,2,Current,129733.45,ACTIVE
665,18366,1,Current,248262.84,INACTIVE
666,47872,2,Savings,238467.14,INACTIVE
667,8473,4,Current,306587.03,INACTIVE
668,1092,3,Savings,432471.51,INACTIVE
669,27431,2,Current,1393.84,INACTIVE
670,4746,4,Savings,97479.66,INACTIVE
671,1125,3,Current,388070.63,ACTIVE
672,48878,4,Savings,321031.96,ACTIVE
673,28850,4,Current,6971.21,INACTIVE
674,22134,4,Savings,400558.87,ACTIVE
675,11924,5,Current,418027.25,ACTIVE
676,49124,5,Current,485779.73,ACTIVE
677,18618,2,Savings,219510.02,INACTIVE
678,20746,1,Savings,231828.13,INACTIVE
679,48401,2,Current,225174.28,ACTIVE
680,27722,4,Current,380417.29,ACTIVE
681,22112,2,Current,429802.8,ACTIVE
682,33031,5,Savings,455284.69,INACTIVE
683,1774,5,Savings,398418.22,INACTIVE
684,43649,5,Current,79919.34,ACTIVE
685,31095,5,Savings,13554.74,INACTIVE
686,47122,1,Savings,9662.44,ACTIVE
687,4486,3,Savings,256083.41,ACTIVE
688,23224,4,Savings,411601.4,INACTIVE
689,47210,2,Current,204115.49,ACTIVE
690,1713,2,Savings,130028.67,INACTIVE
691,6616,4,Current,493009.06,ACTIVE
692,48051,4,Current,201790.1,ACTIVE
693,27742,3,Savings,79103.18,ACTIVE
694,3901,4,Savings,116838.6,ACTIVE
695,24090,3,Current,246872.03,INACTIVE
696,4479,4,Current,228928.08,ACTIVE
697,18879,1,Current,430637.8,INACTIVE
698,2103,2,Current,237957.35,INACTIVE
699,12744,3,Current,164108.71,INACTIVE
700,34794,1,Savings,468296.29,ACTIVE
701,754,3,Current,125732.83,INACTIVE
702,20465,3,Savings,50608.4,INACTIVE
703,21929,5,Current,438353.84,INACTIVE
704,28475,2,Savings,243169.79,ACTIVE
705,22969,5,Savings,6243.72,ACTIVE
706,1634,4,Current,125399.75,ACTIVE
707,21545,3,Savings,383609.75,ACTIVE
708,13273,5,Current,113780.69,INACTIVE
709,25437,4,Savings,285366.38,ACTIVE
710,13353,2,Savings,358714.89,ACTIVE
711,36220,3,Current,435678.16,INACTIVE
712,42183,1,Savings,288398.15,INACTIVE
713,9632,5,Current,121840.27,INACTIVE
714,15172,4,Savings,455031.09,ACTIVE
715,717,1,Current,228963.95,ACTIVE
716,23780,2,Current,403317.09,INACTIVE
717,6369,2,Current,450486.27,INACTIVE
718,37786,3,Savings,93542.1,INACTIVE
719,43129,4,Savings,468082.05,INACTIVE
720,40497,5,Savings,112170.53,INACTIVE
721,26583,3,Current,453620.82,INACTIVE
722,16785,4,Savings,98439.41,INACTIVE
723,31249,1,Current,192099.12,INACTIVE
724,1333,4,Current,484549.75,ACTIVE
725,34747,3,Current,207310.71,INACTIVE
726,42539,4,Savings,141242.13,INACTIVE
727,47423,5,Current,212699.4,INACTIVE
728,37948,2,Current,25473.11,ACTIVE
729,10251,3,Savings,44222.94,INACTIVE
730,3469,5,Current,243349.85,ACTIVE
731,22555,1,Savings,240442.82,ACTIVE
732,19380,2,Savings,95972.25,ACTIVE
733,17332,4,Savings,300539.72,ACTIVE
734,8178,1,Savings,87360.76,ACTIVE
735,2444,3,Current,252799.45,ACTIVE
736,23181,5,Savings,44807.96,INACTIVE
737,44935,1,Savings,197426.93,ACTIVE
738,47194,3,Savings,494329.71,INACTIVE
739,15493,1,Savings,68805.55,INACTIVE
740,10040,3,Savings,400435.1,ACTIVE
741,46610,5,Savings,200420.37,INACTIVE
742,48996,3,Current,149383.5,INACTIVE
743,40073,5,Savings,464225.82,ACTIVE
744,9534,5,Savings,216225.93,INACTIVE
745,42878,5,Current,450246.5,INACTIVE
746,7860,3,Current,250830.41,ACTIVE
747,49765,3,Savings,218954.21,INACTIVE
748,5972,5,Savings,429532.98,ACTIVE
749,47486,4,Current,362709.66,INACTIVE
750,45588,4,Savings,133593.93,INACTIVE
751,40614,5,Current,456276.15,INACTIVE
752,9585,3,Savings,67206.17,INACTIVE
753,45825,1,Savings,267707.79,INACTIVE
754,35639,3,Savings,167880.48,ACTIVE
755,3101,1,Current,368105.85,ACTIVE
756,5133,2,Savings,40001.5,INACTIVE
757,40733,1,Current,408596.46,INACTIVE
758,21721,5,Savings,321521.69,ACTIVE
759,2666,2,Savings,181608.77,INACTIVE
760,32015,3,Savings,193407.05,ACTIVE
761,44715,3,Savings,421612.0,ACTIVE
762,41781,1,Current,87209.12,ACTIVE
763,41730,4,Current,403250.18,ACTIVE
764,45625,1,Savings,141766.93,ACTIVE
765,3367,5,Savings,154958.74,INACTIVE
766,33153,1,Savings,430795.78,INACTIVE
767,22811,5,Savings,22525.21,INACTIVE
768,20611,5,Current,289338.52,INACTIVE
769,3029,2,Savings,142314.2,ACTIVE
770,36537,1,Savings,160670.71,ACTIVE
771,37812,4,Savings,147517.87,ACTIVE
772,31836,2,Savings,418933.04,INACTIVE
773,31136,2,Current,101405.99,INACTIVE
774,27701,2,Current,488954.15,ACTIVE
775,39512,5,Current,26666.55,ACTIVE
776,46871,3,Savings,467059.71,INACTIVE
777,40305,4,Savings,491030.3,INACTIVE
778,31665,3,Current,303066.9,ACTIVE
779,3840,4,Savings,181288.48,ACTIVE
780,5917,4,Current,426620.84,INACTIVE
781,3212,1,Savings,102106.0,ACTIVE
782,43822,2,Savings,50242.83,ACTIVE
783,17376,5,Current,16187.62,ACTIVE
784,42158,5,Current,369797.15,ACTIVE
785,10667,1,Savings,138970.92,ACTIVE
786,40058,2,Savings,78946.26,INACTIVE
787,41280,3,Savings,408599.54,INACTIVE
788,30045,4,Savings,457452.94,INACTIVE
789,9731,2,Savings,429955.2,ACTIVE
790,14930,1,Savings,255742.37,INACTIVE
791,17711,5,Current,105232.34,ACTIVE
792,31943,3,Savings,410694.39,INACTIVE
793,34624,4,Current,230328.01,ACTIVE
794,34359,2,Current,319517.83,ACTIVE
795,4653,2,Current,335535.58,ACTIVE
796,24357,5,Current,169678.27,ACTIVE
797,16409,3,Current,53280.26,ACTIVE
798,3629,5,Savings,189985.46,INACTIVE
799,8101,1,Current,126183.01,ACTIVE
800,3418,5,Current,159697.86,ACTIVE
801,42096,2,Savings,353995.09,ACTIVE
802,972,2,Current,308739.03,INACTIVE
803,44493,1,Savings,10214.16,INACTIVE
804,14573,2,Current,254203.22,ACTIVE
805,3064,5,Current,389460.21,INACTIVE
806,6974,4,Current,38101.49,ACTIVE
807,19299,5,Savings,187914.16,ACTIVE
808,24121,2,Savings,284332.78,ACTIVE
809,8240,3,Savings,52521.71,ACTIVE
810,15145,4,Current,245440.97,INACTIVE
811,36421,5,Savings,474756.55,INACTIVE
812,4698,2,Current,102140.4,ACTIVE
813,48021,3,Current,153586.59,INACTIVE
814,21454,3,Savings,54419.56,ACTIVE
815,16142,4,Savings,336231.86,ACTIVE
816,11548,3,Current,371376.9,ACTIVE
817,48592,4,Current,311785.9,INACTIVE
818,13991,5,Savings,306854.45,INACTIVE
819,33988,3,Savings,386035.62,INACTIVE
820,42150,3,Current,414748.5,INACTIVE
821,39943,4,Savings,183980.35,INACTIVE
822,5416,5,Savings,22535.01,INACTIVE
823,10728,5,Current,116735.78,INACTIVE
824,21018,1,Current,12437.52,INACTIVE
825,44092,3,Savings,187002.27,ACTIVE
826,9804,4,Current,334716.46,INACTIVE
827,8259,4,Savings,413895.43,ACTIVE
828,35315,5,Savings,153551.54,INACTIVE
829,12619,2,Savings,443919.81,ACTIVE
830,29838,5,Savings,162189.31,ACTIVE
831,42854,2,Current,437835.44,INACTIVE
832,24912,3,Savings,81673.18,ACTIVE
833,41727,1,Savings,33182.01,ACTIVE
834,36587,5,Savings,475472.69,INACTIVE
835,8721,3,Current,340045.56,INACTIVE
836,2882,5,Current,322252.29,INACTIVE
837,20805,5,Current,282195.86,INACTIVE
838,10357,2,Current,59581.38,ACTIVE
839,708,3,Savings,26450.23,ACTIVE
840,13739,1,Savings,2413.9,INACTIVE
841,45879,3,Current,34789.07,ACTIVE
842,3527,5,Current,121172.02,ACTIVE
843,21135,4,Savings,151903.85,INACTIVE
844,21539,3,Current,68798.36,INACTIVE
845,7330,1,Savings,139381.12,INACTIVE
846,40165,1,Current,364608.64,ACTIVE
847,3964,2,Current,293268.43,INACTIVE
848,23312,2,Current,298690.32,INACTIVE
849,48322,4,Current,15736.4,INACTIVE
850,25582,5,Current,191308.81,ACTIVE
851,33832,4,Current,475063.84,INACTIVE
852,34338,2,Savings,46494.26,INACTIVE
853,12453,5,Current,240576.49,INACTIVE
854,10755,5,Savings,158534.6,ACTIVE
855,36151,2,Current,186842.88,ACTIVE
856,33766,2,Current,343506.65,INACTIVE
857,7468,2,Current,299200.52,ACTIVE
858,22098,4,Current,233313.92,INACTIVE
859,21002,4,Current,46955.54,INACTIVE
860,16896,3,Savings,222152.7,ACTIVE
861,43570,4,Savings,262353.09,ACTIVE
862,39452,1,Savings,52264.97,ACTIVE
863,49932,2,Current,399777.17,INACTIVE
864,46904,3,Current,253157.23,INACTIVE
865,28414,1,Current,230623.79,INACTIVE
866,49589,3,Savings,186973.41,INACTIVE
867,5262,3,Current,57307.4,INACTIVE
868,31145,4,Current,98565.86,ACTIVE
869,19307,4,Current,63550.95,INACTIVE
870,12784,1,Current,213171.82,ACTIVE
871,18404,3,Current,233116.86,INACTIVE
872,6528,4,Savings,278118.35,ACTIVE
873,10461,4,Current,469062.7,INACTIVE
874,30619,5,Savings,64056.91,INACTIVE
875,36180,4,Savings,76437.23,INACTIVE
876,9916,3,Savings,338786.28,ACTIVE
877,19604,4,Savings,126777.64,INACTIVE
878,47779,1,Current,148779.73,ACTIVE
879,18121,4,Savings,276463.53,ACTIVE
880,4918,2,Current,337927.52,ACTIVE
881,42980,3,Savings,30602.96,INACTIVE
882,23621,3,Current,178964.14,INACTIVE
883,41315,5,Current,343519.17,INACTIVE
884,32607,4,Current,91334.73,ACTIVE
885,49131,2,Savings,293909.85,ACTIVE
886,18842,2,Current,194790.67,INACTIVE
887,9602,5,Current,169424.04,INACTIVE
888,49538,1,Savings,436086.79,ACTIVE
889,6253,1,Savings,106528.36,INACTIVE
890,18912,1,Current,349756.13,INACTIVE
891,30658,2,Current,59607.62,ACTIVE
892,42683,4,Savings,484855.24,ACTIVE
893,13755,5,Current,396611.26,ACTIVE
894,1088,4,Current,213242.41,ACTIVE
895,26615,3,Savings,48538.5,INACTIVE
896,1619,5,Savings,30626.42,ACTIVE
897,26880,5,Current,237379.73,INACTIVE
898,35865,5,Savings,391591.58,ACTIVE
899,29967,1,Current,161936.28,INACTIVE
900,6059,3,Current,475139.65,INACTIVE
901,42710,5,Current,66014.56,ACTIVE
902,27955,1,Current,448668.6,ACTIVE
903,28685,4,Current,104365.44,ACTIVE
904,6899,5,Current,155921.52,ACTIVE
905,7943,4,Savings,222627.45,ACTIVE
906,11029,1,Savings,398709.69,INACTIVE
907,35601,2,Current,101783.16,ACTIVE
908,1295,4,Savings,85979.58,ACTIVE
909,35730,5,Current,31851.97,INACTIVE
910,35588,5,Current,489402.32,INACTIVE
911,23298,5,Savings,195687.61,ACTIVE
912,12226,2,Current,327017.68,INACTIVE
913,4387,5,Savings,336586.46,ACTIVE
914,33102,2,Savings,435154.68,INACTIVE
915,3750,5,Current,195100.51,INACTIVE
916,34313,2,Current,123309.67,ACTIVE
917,41171,4,Savings,442472.27,ACTIVE
918,41654,4,Savings,82422.77,ACTIVE
919,14793,2,Current,375629.81,ACTIVE
920,43188,5,Current,361671.27,INACTIVE
921,49548,5,Savings,26132.51,INACTIVE
922,47901,4,Current,454312.71,ACTIVE
923,16875,4,Savings,146528.97,ACTIVE
924,44653,2,Savings,72240.93,INACTIVE
925,6873,1,Current,271474.46,ACTIVE
926,48245,5,Savings,200311.78,INACTIVE
927,1009,4,Savings,276361.6,INACTIVE
928,12526,3,Current,411219.89,INACTIVE
929,3219,4,Savings,432030.77,ACTIVE
930,17505,5,Current,158035.75,INACTIVE
931,27271,2,Current,30224.64,ACTIVE
932,4489,1,Current,21981.67,ACTIVE
933,45507,3,Current,250912.74,ACTIVE
934,9888,1,Current,15750.02,INACTIVE
935,16969,2,Current,373765.56,ACTIVE
936,38996,2,Current,52221.86,ACTIVE
937,41241,1,Current,365071.54,ACTIVE
938,5552,4,Current,2943.7,ACTIVE
939,16125,4,Savings,36925.54,INACTIVE
940,21326,5,Current,229753.31,ACTIVE
941,36816,2,Current,346725.59,ACTIVE
942,12566,3,Savings,471060.5,ACTIVE
943,30318,2,Current,327329.32,ACTIVE
944,17944,3,Current,193049.49,INACTIVE
945,14892,1,Current,395794.15,ACTIVE
946,12883,1,Current,5672.77,INACTIVE
947,10115,2,Savings,138980.05,INACTIVE
948,12584,5,Current,205676.42,ACTIVE
949,45559,2,Current,62258.9,INACTIVE
950,1187,2,Savings,146183.73,INACTIVE
951,32997,4,Current,32668.75,INACTIVE
952,36222,2,Savings,495808.1,INACTIVE
953,30889,4,Current,310270.78,INACTIVE
954,22180,1,Savings,354361.16,INACTIVE
955,12728,4,Current,227301.21,ACTIVE
956,12282,4,Savings,381407.88,ACTIVE
957,49659,3,Savings,12586.7,ACTIVE
958,33237,4,Current,373689.43,INACTIVE
959,46499,3,Current,35552.7,INACTIVE
960,39512,5,Savings,433286.66,INACTIVE
961,2730,2,Savings,444904.55,ACTIVE
962,33582,1,Current,287765.62,INACTIVE
963,16898,5,Savings,19244.76,ACTIVE
964,17043,2,Savings,483293.19,ACTIVE
965,9463,2,Current,412270.78,INACTIVE
966,22396,5,Savings,211712.98,INACTIVE
967,9501,4,Current,359275.72,ACTIVE
968,15668,2,Savings,182080.96,ACTIVE
969,3451,2,Current,28576.32,INACTIVE
970,3837,5,Savings,415760.67,ACTIVE
971,11978,3,Savings,136933.67,ACTIVE
972,36056,2,Current,220494.69,INACTIVE
973,6747,4,Savings,87198.84,ACTIVE
974,4571,4,Savings,85783.2,ACTIVE
975,18423,1,Savings,466092.51,ACTIVE
976,19236,2,Current,44361.55,INACTIVE
977,11622,5,Current,416601.83,INACTIVE
978,24157,1,Current,149753.42,INACTIVE
979,23025,2,Current,496664.8,INACTIVE
980,29826,5,Savings,347370.36,ACTIVE
981,13128,3,Savings,153665.95,ACTIVE
982,19283,1,Current,343734.43,INACTIVE
983,15014,5,Savings,374424.45,ACTIVE
984,21078,2,Savings,143287.28,INACTIVE
985,49988,1,Current,61154.55,ACTIVE
986,14127,5,Savings,325192.17,ACTIVE
987,11125,3,Current,420954.2,ACTIVE
988,47645,1,Current,406153.86,ACTIVE
989,33932,1,Current,45376.12,INACTIVE
990,9926,5,Current,384659.96,INACTIVE
991,203,5,Current,319584.02,INACTIVE
992,20333,2,Current,267235.32,INACTIVE
993,14479,4,Current,377265.54,INACTIVE
994,12566,5,Current,361105.49,ACTIVE
995,5864,2,Savings,332559.75,ACTIVE
996,43896,3,Current,438178.09,ACTIVE
997,20086,2,Current,348738.4,ACTIVE
998,21289,3,Savings,99032.57,INACTIVE
999,2436,4,Current,305538.82,INACTIVE
1000,38191,5,Savings,110825.63,ACTIVE
1001,1875,4,Savings,8239.35,INACTIVE
1002,3869,3,Current,311874.0,INACTIVE
1003,25212,5,Current,214824.98,ACTIVE
1004,31701,5,Savings,136628.07,ACTIVE
1005,17981,2,Savings,472463.52,INACTIVE
1006,6159,5,Savings,258802.04,ACTIVE
1007,12434,5,Savings,343236.88,ACTIVE
1008,29385,1,Current,28675.18,INACTIVE
1009,10614,2,Current,181311.6,ACTIVE
1010,42113,3,Current,441245.41,INACTIVE
1011,15734,5,Savings,111643.55,INACTIVE
1012,33381,1,Current,296593.78,ACTIVE
1013,41279,3,Current,334355.72,ACTIVE
1014,43320,3,Current,382092.53,ACTIVE
1015,33276,5,Current,198519.42,INACTIVE
1016,14774,1,Savings,49349.91,ACTIVE
1017,28383,2,Current,262939.58,INACTIVE
1018,41432,3,Current,172113.21,INACTIVE
1019,49984,5,Savings,480151.07,ACTIVE
1020,26641,2,Current,63923.5,ACTIVE
1021,9792,4,Current,343180.65,INACTIVE
1022,7818,5,Current,324526.68,ACTIVE
1023,2266,4,Current,273696.7,INACTIVE
1024,38186,3,Savings,482545.53,ACTIVE
1025,29505,5,Current,84418.56,INACTIVE
1026,31966,5,Savings,16510.12,INACTIVE
1027,6124,5,Current,326799.24,ACTIVE
1028,14526,5,Savings,76539.74,ACTIVE
1029,17583,1,Current,401120.91,ACTIVE
1030,44996,1,Current,1825.57,INACTIVE
1031,48916,2,Savings,421248.62,ACTIVE
1032,17821,3,Current,106441.44,INACTIVE
1033,12192,2,Savings,70920.99,ACTIVE
1034,1346,3,Current,195483.35,ACTIVE
1035,15618,3,Current,225909.64,ACTIVE
1036,23139,2,Current,212525.1,INACTIVE
1037,3376,3,Current,342288.07,ACTIVE
1038,9566,2,Current,224165.17,INACTIVE
1039,18329,3,Current,319594.76,INACTIVE
1040,8396,1,Savings,272200.94,INACTIVE
1041,17275,1,Savings,249369.79,INACTIVE
1042,23177,2,Current,342754.91,INACTIVE
1043,14633,2,Savings,235982.18,ACTIVE
1044,49674,1,Savings,129592.57,ACTIVE
1045,8905,2,Current,139042.47,INACTIVE
1046,12634,4,Current,260691.35,INACTIVE
1047,16801,1,Current,254580.31,INACTIVE
1048,43446,4,Savings,248813.48,INACTIVE
1049,17524,5,Savings,143388.89,INACTIVE
1050,37675,1,Current,497700.53,ACTIVE
1051,46347,2,Savings,365577.74,ACTIVE
1052,41795,5,Current,15263.64,INACTIVE
1053,19827,2,Current,453177.34,ACTIVE
1054,22302,4,Savings,387928.07,ACTIVE
1055,42947,5,Current,92300.74,INACTIVE
1056,30672,3,Savings,380693.73,INACTIVE
1057,30146,4,Savings,69138.54,INACTIVE
1058,13692,1,Savings,113424.16,ACTIVE
1059,4916,4,Savings,19920.49,ACTIVE
1060,9189,5,Savings,452744.3,ACTIVE
1061,35810,2,Savings,47004.24,INACTIVE
1062,11344,3,Current,412662.63,INACTIVE
1063,40076,2,Savings,203040.92,ACTIVE
1064,45408,5,Savings,148003.04,ACTIVE
1065,45034,4,Savings,151193.07,INACTIVE
1066,18947,5,Savings,414349.45,ACTIVE
1067,4265,1,Savings,9409.95,ACTIVE
1068,28536,3,Savings,493410.14,ACTIVE
1069,38419,2,Savings,424516.92,INACTIVE
1070,26834,1,Current,142390.41,ACTIVE
1071,9078,5,Savings,243621.74,INACTIVE
1072,22654,1,Current,33304.77,ACTIVE
1073,18352,5,Savings,11325.58,ACTIVE
1074,44430,2,Savings,304553.74,INACTIVE
1075,10866,5,Savings,82492.3,ACTIVE
1076,49560,3,Savings,384191.4,INACTIVE
1077,14739,5,Current,277729.36,ACTIVE
1078,8514,5,Current,215731.91,ACTIVE
1079,13514,5,Savings,42614.22,INACTIVE
1080,45136,3,Current,427607.0,INACTIVE
1081,4207,2,Savings,421971.94,INACTIVE
1082,29495,5,Current,167695.86,ACTIVE
1083,49654,2,Savings,237745.83,ACTIVE
1084,9502,3,Current,100161.38,ACTIVE
1085,45772,2,Savings,365689.16,ACTIVE
1086,8086,5,Current,13614.74,ACTIVE
1087,36312,3,Savings,435864.99,INACTIVE
1088,29634,2,Current,334016.2,ACTIVE
1089,10606,3,Savings,315212.15,INACTIVE
1090,28507,1,Savings,56772.65,ACTIVE
1091,17825,4,Current,250006.63,ACTIVE
1092,9837,2,Savings,411252.5,INACTIVE
1093,24037,3,Current,136702.33,ACTIVE
1094,737,3,Current,374631.28,ACTIVE
1095,34394,4,Savings,329650.71,ACTIVE
1096,17888,2,Current,363550.38,INACTIVE
1097,44727,4,Savings,393867.75,INACTIVE
1098,38042,3,Current,316672.07,INACTIVE
1099,22642,5,Current,285747.88,ACTIVE
1100,42826,4,Current,50703.23,INACTIVE
1101,41958,2,Savings,168021.56,ACTIVE
1102,37626,5,Savings,354435.45,ACTIVE
1103,12358,2,Current,394079.57,INACTIVE
1104,48915,5,Savings,480736.97,INACTIVE
1105,40809,5,Current,2322.17,INACTIVE
1106,8590,4,Current,44904.14,INACTIVE
1107,49625,3,Current,490082.02,INACTIVE
1108,16436,5,Savings,488232.93,ACTIVE
1109,2262,3,Savings,336735.92,ACTIVE
1110,12825,3,Current,409519.65,INACTIVE
1111,24280,2,Current,32455.51,INACTIVE
1112,43717,4,Current,266285.73,INACTIVE
1113,9490,1,Savings,268518.58,ACTIVE
1114,11001,4,Savings,434614.03,ACTIVE
1115,2879,4,Current,60948.48,INACTIVE
1116,25549,4,Current,332709.39,INACTIVE
1117,11588,5,Savings,4584.77,ACTIVE
1118,16099,3,Savings,399139.44,INACTIVE
1119,31680,4,Savings,223942.56,ACTIVE
1120,26939,4,Savings,350384.07,ACTIVE
1121,5504,2,Current,200981.68,ACTIVE
1122,17937,3,Savings,38423.42,ACTIVE
1123,10084,2,Current,202268.5,INACTIVE
1124,27714,2,Current,427369.18,INACTIVE
1125,38074,2,Savings,196827.71,INACTIVE
1126,46584,5,Current,202462.88,ACTIVE
1127,25903,1,Current,437152.82,ACTIVE
1128,41508,2,Savings,150747.41,INACTIVE
1129,41373,5,Savings,125364.6,INACTIVE
1130,45066,2,Current,314344.37,ACTIVE
1131,72,5,Current,295295.01,INACTIVE
1132,34949,4,Savings,232890.74,INACTIVE
1133,47794,3,Current,244566.75,ACTIVE
1134,26464,2,Current,474887.45,ACTIVE
1135,12179,3,Savings,181687.85,ACTIVE
1136,6242,4,Current,108241.3,ACTIVE
1137,27586,2,Savings,54636.75,ACTIVE
1138,45451,5,Savings,82538.18,ACTIVE
1139,30092,4,Current,281487.98,ACTIVE
1140,27368,2,Savings,240188.75,INACTIVE
1141,31988,1,Savings,315359.28,ACTIVE
1142,42535,2,Current,53431.84,ACTIVE
1143,36368,2,Savings,212901.49,INACTIVE
1144,39332,1,Current,60726.26,ACTIVE
1145,37588,3,Savings,28660.67,INACTIVE
1146,33464,5,Savings,487734.95,ACTIVE
1147,48851,2,Current,326837.53,INACTIVE
1148,4159,1,Savings,495552.97,INACTIVE
1149,34703,3,Current,454348.38,INACTIVE
1150,4106,2,Savings,348166.21,ACTIVE
1151,13760,1,Current,332900.43,ACTIVE
1152,26813,4,Savings,380397.35,INACTIVE
1153,9655,5,Savings,458423.27,INACTIVE
1154,35248,1,Savings,146900.14,ACTIVE
1155,26765,5,Savings,105383.02,INACTIVE
1156,39150,5,Current,318662.98,INACTIVE
1157,31462,1,Current,382288.69,INACTIVE
1158,39696,2,Current,135414.72,ACTIVE
1159,11270,5,Savings,320519.2,ACTIVE
1160,30743,3,Current,325012.67,ACTIVE
1161,18412,2,Savings,480574.85,ACTIVE
1162,12014,3,Current,9060.71,INACTIVE
1163,6855,1,Current,80517.85,INACTIVE
1164,33503,3,Savings,154656.71,ACTIVE
1165,46072,1,Current,421538.45,INACTIVE
1166,40100,4,Current,315050.04,ACTIVE
1167,3572,5,Current,233916.14,ACTIVE
1168,24970,4,Savings,208508.4,ACTIVE
1169,47935,3,Current,81046.21,ACTIVE
1170,1470,2,Savings,301231.12,ACTIVE
1171,41356,2,Current,353913.27,ACTIVE
1172,12631,5,Savings,303696.13,ACTIVE
1173,48418,1,Current,479331.2,ACTIVE
1174,3273,3,Savings,187332.15,ACTIVE
1175,30369,4,Current,195390.66,INACTIVE
1176,39166,4,Savings,54242.91,INACTIVE
1177,11433,3,Savings,477672.66,INACTIVE
1178,47462,5,Current,320613.75,ACTIVE
1179,25886,1,Savings,313941.79,ACTIVE
1180,35503,5,Current,164115.62,ACTIVE
1181,49543,2,Savings,451472.31,ACTIVE
1182,36870,3,Current,412523.93,ACTIVE
1183,7935,4,Savings,382821.5,ACTIVE
1184,4561,5,Current,382715.63,ACTIVE
1185,20420,2,Savings,309619.27,ACTIVE
1186,16997,5,Savings,438182.34,ACTIVE
1187,31732,4,Savings,159615.95,INACTIVE
1188,42973,4,Savings,10937.48,INACTIVE
1189,19402,3,Savings,56875.53,ACTIVE
1190,42869,4,Savings,266694.46,INACTIVE
1191,14865,4,Savings,191614.62,INACTIVE
1192,5153,1,Current,324531.21,ACTIVE
1193,48888,4,Current,5448.84,ACTIVE
1194,46648,1,Current,246712.94,ACTIVE
1195,1823,4,Savings,459892.16,ACTIVE
1196,6205,2,Current,123767.75,INACTIVE
1197,33602,3,Current,241340.48,ACTIVE
1198,45024,1,Savings,141784.81,ACTIVE
1199,23197,1,Current,447558.03,ACTIVE
